,question,business,answer,similarity,execution_time_in_sec
1571,Does Hexx have a party vibe type of brunch on the weekends?,HEXX kitchen + bar,No long lines. Loved the ambiance.  Will be back.,0.47789302468299866,0.41512370109558105
1572,Does Hexx have a party vibe type of brunch on the weekends?,HEXX kitchen + bar,You can also watch the Bellagio fountains,0.3010091781616211,0.41512370109558105
1573,Does Hexx have a party vibe type of brunch on the weekends?,HEXX kitchen + bar,c,,0.41512370109558105
1574,Does Joe's' have any vegan choices on their menu?,Joe's Farm Grill,Not a big choice of menu but just a fun place to go.,0.6484478712081909,0.35695791244506836
1575,Does Joe's' have any vegan choices on their menu?,Joe's Farm Grill,"If you can't find something on the menu, you're mad.",0.4395065903663635,0.35695791244506836
1576,Does Joe's' have any vegan choices on their menu?,Joe's Farm Grill,They're all good.,0.145761638879776,0.35695791244506836
1577,Does Joe's' have any vegan choices on their menu?,Joe's Farm Grill,It was $9 and not worth it.,0.06870362907648087,0.35695791244506836
1578,Does Joe's' have any vegan choices on their menu?,Joe's Farm Grill,me,,0.35695791244506836
1579,Does LAVO have a party vibe brunch on the weekends?,LAVO Italian Restaurant & Lounge,lavo brunch,0.5266587138175964,0.7162854671478271
1580,Does LAVO have a party vibe brunch on the weekends?,LAVO Italian Restaurant & Lounge,"If you are going here for a romantic dinner, I would say so at the time of booking your reservation.",0.4603671431541443,0.7162854671478271
1581,Does LAVO have a party vibe brunch on the weekends?,LAVO Italian Restaurant & Lounge,takes over 2pm-6pm in the restaurant area downstairs,0.44439563155174255,0.7162854671478271
1582,Does LAVO have a party vibe brunch on the weekends?,LAVO Italian Restaurant & Lounge,The brunch food is decent albeit a little pricy,0.4359537363052368,0.7162854671478271
1583,Does LAVO have a party vibe brunch on the weekends?,LAVO Italian Restaurant & Lounge,.,,0.7162854671478271
1584,Does Nora's offer any Vegan options?,Nora's Italian Cuisine,Bring back the Yelp wine offer,0.43601828813552856,0.42323756217956543
1585,Does Nora's offer any Vegan options?,Nora's Italian Cuisine,appetizer.,0.3041266202926636,0.42323756217956543
1586,Does Nora's offer any Vegan options?,Nora's Italian Cuisine,if you want the best service.,0.2603447139263153,0.42323756217956543
1587,Does Nora's offer any Vegan options?,Nora's Italian Cuisine,Don't miss Noras,0.2529081106185913,0.42323756217956543
1588,Does Nora's offer any Vegan options?,Nora's Italian Cuisine,We got up and left :(,0.15678222477436066,0.42323756217956543
1589,"Does STK offer a happy hour for food and cocktails? If so, which days and times? Where can we find the menu?",STK Las Vegas,Awesome place for appetizers,0.5887316465377808,0.39005494117736816
1590,"Does STK offer a happy hour for food and cocktails? If so, which days and times? Where can we find the menu?",STK Las Vegas,during your meal,0.5742077231407166,0.39005494117736816
1591,"Does STK offer a happy hour for food and cocktails? If so, which days and times? Where can we find the menu?",STK Las Vegas,somewhere else for dinner,0.483834832906723,0.39005494117736816
1592,"Does STK offer a happy hour for food and cocktails? If so, which days and times? Where can we find the menu?",STK Las Vegas,night club,0.35404667258262634,0.39005494117736816
1593,"Does STK offer a happy hour for food and cocktails? If so, which days and times? Where can we find the menu?",STK Las Vegas,Vegas,0.23850686848163605,0.39005494117736816
1594,Does Soho offer vegan options?,Soho Japanese Restaurant,so they're not offering some items on their usual menu,0.4847460985183716,0.8353381156921387
1595,Does Soho offer vegan options?,Soho Japanese Restaurant,Hands down the best sushi in town! The freshest and tastiest sushi!,0.4822078049182892,0.8353381156921387
1596,Does Soho offer vegan options?,Soho Japanese Restaurant,I now judge sushi places that doesn't offer fresh wasabi,0.4753860831260681,0.8353381156921387
1597,Does Soho offer vegan options?,Soho Japanese Restaurant,we are always trying out different sushi places and we hit a gem with Soho Japanese restaurant. The sashimi was overall fresh and tasty.,0.4657767415046692,0.8353381156921387
1598,Does Soho offer vegan options?,Soho Japanese Restaurant,come check it out & see,0.16577620804309845,0.8353381156921387
1599,"Does Studio B only serve lunch on the weekdays? Also, what kind of foods do you serve during lunch? I've been here several times before but only at dinner hours and it was super yummy, going here for my birthday with a big group next Monday.",Studio B Buffet,coffee,0.3778226971626282,0.8034164905548096
1600,"Does Studio B only serve lunch on the weekdays? Also, what kind of foods do you serve during lunch? I've been here several times before but only at dinner hours and it was super yummy, going here for my birthday with a big group next Monday.",Studio B Buffet,govt rip off pricing trying to take every opportunity to gouge,0.35828644037246704,0.8034164905548096
1601,"Does Studio B only serve lunch on the weekdays? Also, what kind of foods do you serve during lunch? I've been here several times before but only at dinner hours and it was super yummy, going here for my birthday with a big group next Monday.",Studio B Buffet,prime rib,0.327351838350296,0.8034164905548096
1602,"Does Studio B only serve lunch on the weekdays? Also, what kind of foods do you serve during lunch? I've been here several times before but only at dinner hours and it was super yummy, going here for my birthday with a big group next Monday.",Studio B Buffet,Free wine,0.29260221123695374,0.8034164905548096
1603,"Does Studio B only serve lunch on the weekdays? Also, what kind of foods do you serve during lunch? I've been here several times before but only at dinner hours and it was super yummy, going here for my birthday with a big group next Monday.",Studio B Buffet,2:30pm,,0.8034164905548096
1604,"Does anyone know if Groupons are valid 12/23 or 12/24? The fine print on Groupon doesn't specify. 
Thanks!",Bacchanal Buffet,Get the Groupon deal,0.6594899296760559,4.563733339309692
1605,"Does anyone know if Groupons are valid 12/23 or 12/24? The fine print on Groupon doesn't specify. 
Thanks!",Bacchanal Buffet,$50!? I dont know if its worth it,0.5676518678665161,4.563733339309692
1606,"Does anyone know if Groupons are valid 12/23 or 12/24? The fine print on Groupon doesn't specify. 
Thanks!",Bacchanal Buffet,"If not, it's still worth the wait the wait in my opinion",0.40792134404182434,4.563733339309692
1607,"Does anyone know if Groupons are valid 12/23 or 12/24? The fine print on Groupon doesn't specify. 
Thanks!",Bacchanal Buffet,Eff that shizz.,0.08085700124502182,4.563733339309692
1608,"Does anyone know if Groupons are valid 12/23 or 12/24? The fine print on Groupon doesn't specify. 
Thanks!",Bacchanal Buffet,all the seafoodãribsãsteaksãfruits,,4.563733339309692
1609,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?,The LINQ Hotel & Casino,you can go in and out as many times as you want.,0.5960550308227539,0.5936949253082275
1610,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?,The LINQ Hotel & Casino,"If you stay here w/ kids & Family members who are under 21, You are referred over to The Flamingo to go swimming just make sure you show them your card key from The LINQ",0.5877610445022583,0.5936949253082275
1611,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?,The LINQ Hotel & Casino,I thought this was well known but this ended up taking so much time every time I rode the elevator!,0.5033575296401978,0.5936949253082275
1612,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?,The LINQ Hotel & Casino,You have to put  $20 in the slots to get a free drink,0.4845893681049347,0.5936949253082275
1613,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?,The LINQ Hotel & Casino,"There's only one entrance and one exit, so expect long queues ALL THE TIME.",0.42201700806617737,0.5936949253082275
1614,Does anyone know if there's a wait time right now?,Studio B Buffet,"If your not a VIP, they just make you wait and wait . 
Food better be darn good for $17 buffet. 
Oh, there was hardly anyone in line and the tables are empty.",0.7524667978286743,0.5598437786102295
1615,Does anyone know if there's a wait time right now?,Studio B Buffet,Lol! I'll let you guys know when I'm done eating.,0.7019163966178894,0.5598437786102295
1616,Does anyone know if there's a wait time right now?,Studio B Buffet,I hope it's as good as everyone says.,0.6434990763664246,0.5598437786102295
1617,Does anyone know if there's a wait time right now?,Studio B Buffet,Just watching people that were behind us in line get seated,0.600023627281189,0.5598437786102295
1618,Does anyone know if there's a wait time right now?,Studio B Buffet,Been sitting here for over 20 minutes,0.36451128125190735,0.5598437786102295
1619,"Does anyone know if they have a vegan and no added sugar option?  I am on an anti-inflammatory diet and those are no-nos for me.  Yes, I know gelato is made with milk, cream, and sugar, but you never know what someone can create.",Jean Philippe Patisserie,I wanted to try everything!!!! It was all almost too pretty to eat,0.6831294298171997,1.5189487934112549
1620,"Does anyone know if they have a vegan and no added sugar option?  I am on an anti-inflammatory diet and those are no-nos for me.  Yes, I know gelato is made with milk, cream, and sugar, but you never know what someone can create.",Jean Philippe Patisserie,chocolate everything,0.6314826607704163,1.5189487934112549
1621,"Does anyone know if they have a vegan and no added sugar option?  I am on an anti-inflammatory diet and those are no-nos for me.  Yes, I know gelato is made with milk, cream, and sugar, but you never know what someone can create.",Jean Philippe Patisserie,Had my husbands white chocolate and it was great,0.43740546703338623,1.5189487934112549
1622,"Does anyone know if they have a vegan and no added sugar option?  I am on an anti-inflammatory diet and those are no-nos for me.  Yes, I know gelato is made with milk, cream, and sugar, but you never know what someone can create.",Jean Philippe Patisserie,staff is kinda,0.40642958879470825,1.5189487934112549
1623,"Does anyone know if they have a vegan and no added sugar option?  I am on an anti-inflammatory diet and those are no-nos for me.  Yes, I know gelato is made with milk, cream, and sugar, but you never know what someone can create.",Jean Philippe Patisserie,penny,0.24741682410240173,1.5189487934112549
1624,Does anyone know if they have prime rib and stone crab for lunch or brunch on week days ? we are coming tomorrow there . Thanks,Bacchanal Buffet,Get there early unless you want to wait an hour or two for your meal,0.6429134011268616,0.8244311809539795
1625,Does anyone know if they have prime rib and stone crab for lunch or brunch on week days ? we are coming tomorrow there . Thanks,Bacchanal Buffet,Try dinner instead of lunch,0.591944694519043,0.8244311809539795
1626,Does anyone know if they have prime rib and stone crab for lunch or brunch on week days ? we are coming tomorrow there . Thanks,Bacchanal Buffet,Would pass on lunch,0.49700403213500977,0.8244311809539795
1627,Does anyone know if they have prime rib and stone crab for lunch or brunch on week days ? we are coming tomorrow there . Thanks,Bacchanal Buffet,Personally I think it's wayyyy,0.4160984456539154,0.8244311809539795
1628,Does anyone know if they have prime rib and stone crab for lunch or brunch on week days ? we are coming tomorrow there . Thanks,Bacchanal Buffet,No beuno,0.2633252739906311,0.8244311809539795
1629,Does anyone know if they're open yet?,Lotus of Siam,it's not even open yet..,0.805942177772522,0.4328134059906006
1630,Does anyone know if they're open yet?,Lotus of Siam,"If you don't know, now you know... the spot.",0.7132881283760071,0.4328134059906006
1631,Does anyone know if they're open yet?,Lotus of Siam,one staff member doesn't know how to even open a bottle correctly! Amazing!,0.6966440081596375,0.4328134059906006
