,question,business,answer,similarity,execution_time_in_sec,human_rating
685,"Could you explain how the Kiosks work for holding your place in line? Looking to visit for Thanksgiving 2018. Also if you could provide the pricing for this year, that would be much appreciated!",Bacchanal Buffet,Another downside used to be the long line which you could have been standing in for an hour or more but last time I was there the line wasn't long at all and they had these machines that let you put your info in to come back when its your turn instead of waiting in line doing nothing..I guess it really depends on the timing,0.8942026264323671,4.8679921627044695,
686,"Could you explain how the Kiosks work for holding your place in line? Looking to visit for Thanksgiving 2018. Also if you could provide the pricing for this year, that would be much appreciated!",Bacchanal Buffet,If you look at the photos on yelp from back in 2012,0.8900904344513391,4.8679921627044695,
687,"Could you explain how the Kiosks work for holding your place in line? Looking to visit for Thanksgiving 2018. Also if you could provide the pricing for this year, that would be much appreciated!",Bacchanal Buffet,touch-screen kiosk,0.8885106954312241,4.8679921627044695,
688,"Could you explain how the Kiosks work for holding your place in line? Looking to visit for Thanksgiving 2018. Also if you could provide the pricing for this year, that would be much appreciated!",Bacchanal Buffet,"I'll give you at least TEN reasons why...I can probably give you 50, but time is of the essence, and I'm sure you don't have that much essence to read a review of that length...

1)  Portions - the presentation",0.8856008596861049,4.8679921627044695,
689,"Could you explain how the Kiosks work for holding your place in line? Looking to visit for Thanksgiving 2018. Also if you could provide the pricing for this year, that would be much appreciated!",Bacchanal Buffet,As it currently stands you have to be placed on a waitlist to even begin waiting in line to pay,0.8847229867882329,4.8679921627044695,
690,Cuanto cuestael dinner alguien me puede contestar porfavor😁?,Bacchanal Buffet,I love the warm and fuzzy atmosphere,0.6658176949997329,9.98895049095154,
691,Cuanto cuestael dinner alguien me puede contestar porfavor😁?,Bacchanal Buffet,Then my friend and me rushed to eat for 45 minutes,0.633976750191659,9.98895049095154,
692,Cuanto cuestael dinner alguien me puede contestar porfavor😁?,Bacchanal Buffet,they made him a plate of desserts with a candle and a piece of white chocalate,0.632763027502365,9.98895049095154,
693,Cuanto cuestael dinner alguien me puede contestar porfavor😁?,Bacchanal Buffet,I am not a big dessert person,0.631135698086993,9.98895049095154,
694,Cuanto cuestael dinner alguien me puede contestar porfavor😁?,Bacchanal Buffet,Not going again and I love me a breakfast buffet,0.630962233747719,9.98895049095154,
695,Delivery,Chino Bandido,"Quick preparation, Flexible Item selection and humble service",0.345287099908264,1.6767067909240705,
696,Delivery,Chino Bandido,"Good service, marketing and sales.",0.331239142100776,1.6767067909240705,
697,Delivery,Chino Bandido,Good customer service.,0.329726448756912,1.6767067909240705,
698,Delivery,Chino Bandido,Good Food and service.,0.328082954764445,1.6767067909240705,
699,Delivery,Chino Bandido,Ordering,0.3233306255153869,1.6767067909240705,
700,Dinner price for child age 4?,Bacchanal Buffet,free for child under 4.,0.7777059104831641,4.6774563789367685,
701,Dinner price for child age 4?,Bacchanal Buffet,Dinner price was $70 per person.,0.7571771976324159,4.6774563789367685,
702,Dinner price for child age 4?,Bacchanal Buffet,Dinner price was $60.95 each.,0.754687744965232,4.6774563789367685,
703,Dinner price for child age 4?,Bacchanal Buffet,Dinner price was $50/head.,0.735574721850134,4.6774563789367685,
704,Dinner price for child age 4?,Bacchanal Buffet,Dinner,0.728196468102158,4.6774563789367685,
705,Directions to show?,Absinthe,Go to this show,0.472283436674397,1.67171049118042,
706,Directions to show?,Absinthe,Go see the show!,0.471456039831491,1.67171049118042,
707,Directions to show?,Absinthe,Go see this show!!!!!,0.450848008305907,1.67171049118042,
708,Directions to show?,Absinthe,Go see this show!,0.450848008305907,1.67171049118042,
709,Directions to show?,Absinthe,Go see this show.,0.450848008305907,1.67171049118042,
710,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?,Four Peaks Brewing,stranded island with Four Peaks beer-battered fries trees,0.872663450121164,1.7757043838501,
711,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?,Four Peaks Brewing,I may make a few enemies in writing this review,0.8701062109111279,1.7757043838501,
712,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?,Four Peaks Brewing,if you haven't tried Four Peaks,0.866638375309874,1.7757043838501,
713,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?,Four Peaks Brewing,I'm qualifying my review,0.863016886835539,1.7757043838501,
714,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?,Four Peaks Brewing,I'm sure I'll come back to Four Peaks,0.8596766723849109,1.7757043838501,
715,Do I need to make a reservation?,Gaucho Parrilla Argentina,You really need to know the food so you can make a choice/selection.,0.8045361672204331,1.60921001434326,
716,Do I need to make a reservation?,Gaucho Parrilla Argentina,Don't let the fact that you order at the counter just means you have several people who check on you to make sure you are happy.,0.8035624695079342,1.60921001434326,
717,Do I need to make a reservation?,Gaucho Parrilla Argentina,Don't just bring your friends here.,0.791319385047673,1.60921001434326,
718,Do I need to make a reservation?,Gaucho Parrilla Argentina,"If you haven't been here, you need to make this restaurant a priority.",0.7823205808523589,1.60921001434326,
719,Do I need to make a reservation?,Gaucho Parrilla Argentina,Don't want everybody to know about this place.,0.7817000034456809,1.60921001434326,
720,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?,The Signature at MGM Grand,"comfy beds
Comes with kitchen if you want to bring food 

My only gripes would be the thin walls",0.8662227416005771,3.59891772270203,
721,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?,The Signature at MGM Grand,the bathroom is huge (with giant whirlpool tub & separate glass enclosed shower,0.8649234427999979,3.59891772270203,
722,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?,The Signature at MGM Grand,full access to a balcony,0.8466590714102571,3.59891772270203,
723,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?,The Signature at MGM Grand,They all come with kitchen or kitchenette,0.8466219743935149,3.59891772270203,
724,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?,The Signature at MGM Grand,nice in the room,0.845292356111328,3.59891772270203,
725,Do all the rooms come with the jacuzzi tubs or only the suites?,The Signature at MGM Grand,The rooms are either studios or suites--some with full kitchens,0.844779213141668,3.5116999149322496,
726,Do all the rooms come with the jacuzzi tubs or only the suites?,The Signature at MGM Grand,the single rooms,0.8373092930707892,3.5116999149322496,
727,Do all the rooms come with the jacuzzi tubs or only the suites?,The Signature at MGM Grand,"comfy beds
Comes with kitchen if you want to bring food 

My only gripes would be the thin walls",0.83629242404955,3.5116999149322496,
728,Do all the rooms come with the jacuzzi tubs or only the suites?,The Signature at MGM Grand,"The rooms are very nice, from the balcony, kichenette or kitchen if you have a one bed suite or above, to the tv and jacuzzi in the bathroom",0.8304981486863481,3.5116999149322496,
729,Do all the rooms come with the jacuzzi tubs or only the suites?,The Signature at MGM Grand,The bed is super comfy,0.8302034748634921,3.5116999149322496,
730,Do any rooms have a microwave?,Westgate Las Vegas Resort & Casino,"you don't have any coffee makers, or microwaves in the rooms",0.8017810226187829,1.71262502670288,
731,Do any rooms have a microwave?,Westgate Las Vegas Resort & Casino,a refrigerator but not a microwave,0.7952500707473001,1.71262502670288,
732,Do any rooms have a microwave?,Westgate Las Vegas Resort & Casino,fridge and microwave,0.77092182708383,1.71262502670288,
733,Do any rooms have a microwave?,Westgate Las Vegas Resort & Casino,Rooms don't have microwave and coffee machine,0.7677176661754459,1.71262502670288,
734,Do any rooms have a microwave?,Westgate Las Vegas Resort & Casino,There were no coffee pots or microwave in the rooms,0.7473147561524001,1.71262502670288,
735,Do headliner DJs like Steve Aoki start playing after 1am or when the doors open at 11pm?,Hakkasan Nightclub,strictly because of their amazing DJs,0.817574862195583,2.027010679245,
736,Do headliner DJs like Steve Aoki start playing after 1am or when the doors open at 11pm?,Hakkasan Nightclub,If there is a headliner DJ playing,0.7728539001647,2.027010679245,
737,Do headliner DJs like Steve Aoki start playing after 1am or when the doors open at 11pm?,Hakkasan Nightclub,pm - 12:20 am for dinner & drinks,0.760078906911643,2.027010679245,
738,Do headliner DJs like Steve Aoki start playing after 1am or when the doors open at 11pm?,Hakkasan Nightclub,Inside the place is amazing,0.744543083055646,2.027010679245,
739,Do headliner DJs like Steve Aoki start playing after 1am or when the doors open at 11pm?,Hakkasan Nightclub,.,0.7410298214193539,2.027010679245,
740,Do i need a players card to get the dinner price?,Studio B Buffet,if you're using a player's card to get a discount on the buffet price,0.818838731310014,2.0706799030304,
741,Do i need a players card to get the dinner price?,Studio B Buffet,as dinner is a bit pricey,0.799880601006846,2.0706799030304,
742,Do i need a players card to get the dinner price?,Studio B Buffet,a players card then you get priority so get the players card,0.798547276585121,2.0706799030304,
743,Do i need a players card to get the dinner price?,Studio B Buffet,discounts in the mail they load to your card and points can also be used to pay for the meal,0.7959432480466941,2.0706799030304,
744,Do i need a players card to get the dinner price?,Studio B Buffet,"BTW, you get $2 off admission if you present a player's club card",0.7932043840737709,2.0706799030304,
745,Do kids eat free?,Gen Korean BBQ House,Don't eat the macaroons,0.8422032512318001,1.7973906993866,
746,Do kids eat free?,Gen Korean BBQ House,you can eat all you want to.,0.7740883352439301,1.7973906993866,
747,Do kids eat free?,Gen Korean BBQ House,all you can eat!,0.7699139452795699,1.7973906993866,
748,Do kids eat free?,Gen Korean BBQ House,$20 for all you can eat,0.7651839675729201,1.7973906993866,
749,Do kids eat free?,Gen Korean BBQ House,$15 for all you can eat,0.7651839675729201,1.7973906993866,
750,Do locals get a discount?,Bacchanal Buffet,Don't forget to get a total rewards card because you get a discount,0.801633196569228,4.75512385368347,
