answer,business_name,helpful,question
"The fancy coke machine with 300 options is still included in the price of admission, AND they have a $15 all you can drink alcoholic menu.",The Buffet at Bellagio - Temporarily Closed,1,Do they charge for beverages now?
"The cabana is further from the water than the pods and the pods are much more affordable.  Also, the pools are very crowded this year because MGM is allowing Monte Carlo (Monte Carlo's new pool is still under construction) customers to use their pool.  We were at MGM the second week of June.  We had to walk around 30 or more to find a chair so we decided from now on we are renting a pod.  The pod's come with a side table and you can get a retractable shade as well.  Nicely cushioned and large.",MGM Grand Hotel,9,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!
Just got a pool pod yesterday with the wife and we loved it. It was right on the lazy river and next to an entry point. For 50$ a great idea because you get the pod until closing at 6pm (check in early because they quick and first come first served usually takes the good ones fast). The pod requires an additional 50$ minimum for food and drink but honestly in Vegas heat  you'll be dying for frozen cocktails. Only downside to our location was the nearest bathroom was across the river or wed have to walk across the whole pool area to reach the ones by the bar.,MGM Grand Hotel,4,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!
"Pod probably a better bet for two. Cabana is nice, but it's going to be a $500 food/drink minimum (I think that's right, maybe even more), definitely more than two are likely to spend. Not sure what costs are associated with the pod.",MGM Grand Hotel,5,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!
"We haven't stayed in the cabana yet. However, there are Day beds near the pool. For the day beds, you have to spend at least $100 worth of food and drinks. This was in May 2017 and at the lazy river section. It was not busy. Summer time will probably be more. If you don't want to be in the hot sun and want to be under an umbrella shade and with padded cushion seats, the day bed is the way to go. Unless, you want your own cabana. That will be more expensive.",MGM Grand Hotel,4,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!
"I’ve rented Cabanas at the MGM Grand on multiple occasions, sometimes 2 at a time and it’s worth it, if you have the money to spend.  Be aware it will be pricey depending on the month, projected weekend crowd and location of the Cabana(s).  I like the ones in the back area surrounded by the trees. But, when it’s around 110+ degrees and you chilling in your Cabana, drinking/eating and everyone wondering who you are and how do I get one of those overpriced Cabanas. Good luck!!",MGM Grand Hotel,2,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!
Yes!  We have our Veggie Burger which is Vegan and is absolutely amazing!  You can visit our Instagram page and even see how it is made. :-)  Hope to see you soon!,Joe's Farm Grill,5,Does Joe's' have any vegan choices on their menu?
"They have a delicious, and huge 100% vegan burger!",Joe's Farm Grill,3,Does Joe's' have any vegan choices on their menu?
"Vegetarian, yes! Vegan, probably not. 

There is a portobello salad that might be vegan but I'm not sure. They have a lot of veggie options but they are often fried and probably use egg or milk in the batter.",Joe's Farm Grill,0,Does Joe's' have any vegan choices on their menu?
"Hi Keneshia, Studio B Buffet will be serving BBQ Pulled Pork Sliders, House Smoked Mesquite Pork Ribs, Beer Butt-Tequila Lime Chicken, and Hickory Smoked BBQ Brisket exclusively on 4th of July.

Thank you!",Studio B Buffet,1,Any special menu items for the 4th of July 2018?
Not at this time.,HEXX kitchen + bar,0,Do you have gluten free pancakes?
"I know they have gluten-free ""options"" but I don't know if that includes pancakes.  You may wish to contact the restaurant directly to inquire.  Good luck!",HEXX kitchen + bar,0,Do you have gluten free pancakes?
I didn't see any when I was there. It wasn't any better than Excalibur or MGM and I had hoped for more from the Bellagio.,The Buffet at Bellagio - Temporarily Closed,1,Do they have crab legs during their weekday lunch buffet?
"Do not recall seeing one. 
Did not like the Bellagio  Buffet.",The Buffet at Bellagio - Temporarily Closed,0,Do they have crab legs during their weekday lunch buffet?
"I ate there this Monday (Memorial Day) and this Tuesday so my info should be pretty up to date:

No crab legs for weekday lunch
Snow crab legs for weekday dinner and weekend/holiday brunch
King crab legs for weekend/holiday dinner",The Buffet at Bellagio - Temporarily Closed,0,Do they have crab legs during their weekday lunch buffet?
No. Only during weekend brunch. They do have crab meat available for their omelets which I always get,The Buffet at Bellagio - Temporarily Closed,0,Do they have crab legs during their weekday lunch buffet?
"Yes, they have a filler at the front small bar near entrance.",Four Peaks Brewing,0,Do they fill growlers?
"Yep! All of the Linq rooms come with a mini fridge for your own beverages (not a mini bar). It was a rarity in Vegas hotels for a couple of years but it seems like a lot of the hotels, at least the Caesar's properties, are putting them back in with their room renovations.",The LINQ Hotel & Casino - Temporarily Closed,2,Do the rooms have refrigerators?
"Yes, the basic double rooms had mini refrigerators",The LINQ Hotel & Casino - Temporarily Closed,2,Do the rooms have refrigerators?
Yes just a small basic fridge. No frills and no jazz.  I don't want to be charged for all that extra stuff in fridges,The LINQ Hotel & Casino - Temporarily Closed,1,Do the rooms have refrigerators?
Yes if it works ours didn't despite maintenance supposedly fixing it,The LINQ Hotel & Casino - Temporarily Closed,0,Do the rooms have refrigerators?
"We stayed in a standard room which had a fridge (albeit empty), so I assume this is in all rooms.",The LINQ Hotel & Casino - Temporarily Closed,0,Do the rooms have refrigerators?
Yes you will have to grill your own food...,Gen Korean BBQ House,1,Stupid question. Do you have to grill your own? What if you stink at grilling?
Yes. You do have to grill your own meat. After a few rounds you will get the hang of it.,Gen Korean BBQ House,1,Stupid question. Do you have to grill your own? What if you stink at grilling?
"You do have to grill your own, but don't worry, you'll get the hang of it. :)",Gen Korean BBQ House,1,Stupid question. Do you have to grill your own? What if you stink at grilling?
"Yes, it's self-grill.",Gen Korean BBQ House,0,Stupid question. Do you have to grill your own? What if you stink at grilling?
$59.99 :) https://www.caesars.com/caesars-palace/restaurants/bacchanal-buffet#.XWXEPvZFyUk,Bacchanal Buffet - Temporarily Closed,0,How much is it for brunch on Saturdays?
$25 per person for brunch and $35!per person for dinner.,Bacchanal Buffet - Temporarily Closed,0,How much is it for brunch on Saturdays?
"Yes, breakfast menu is on their website.",El Dorado Cantina - Las Vegas Strip,0,Is there a breakfast menu?
Yes! I have never had breakfast there,El Dorado Cantina - Las Vegas Strip,0,Is there a breakfast menu?
Yes. Special menu so prices probably higher,Bacchanal Buffet - Temporarily Closed,0,Will the restaurant be open on Christmas day?
"NO, ABSOLUTELY NO OUTSIDE BEVERAGES ARE ALLOWED ON THE RIDE.",High Roller - Temporarily Closed,0,Can you bring a drink?
No you can buy drinks on certain pods.,High Roller - Temporarily Closed,0,Can you bring a drink?
"no, but just revise ur res",The LINQ Hotel & Casino - Temporarily Closed,2,Hi I just recently booked a reservation at The Linq and I only did it for 1 adult reservation but my boyfriend is going to stay in the same room as me. Will they charge if you didn't put down 2 adults for a 1 bedroom suite upon checking in?
"No, there's never an additional charge for 2 people instead of 1.  If you were bringing 6 people and only put one that would be a different story.  But you should just update your reservation to include the correct # of people.",The LINQ Hotel & Casino - Temporarily Closed,1,Hi I just recently booked a reservation at The Linq and I only did it for 1 adult reservation but my boyfriend is going to stay in the same room as me. Will they charge if you didn't put down 2 adults for a 1 bedroom suite upon checking in?
"No, at any hotel 2 is fine. Depending on how many the room sleeps, you won't be charged for additional people. From my experience though, it seems that ""4"" is the magic number where one might see a difference in pricing.",The LINQ Hotel & Casino - Temporarily Closed,1,Hi I just recently booked a reservation at The Linq and I only did it for 1 adult reservation but my boyfriend is going to stay in the same room as me. Will they charge if you didn't put down 2 adults for a 1 bedroom suite upon checking in?
